case_id,heuristic,start,goal,expected_cost,actual_cost,path_length,visited_nodes,time_sec,cost_error
10,diagonal,"(433, 488)","(431, 485)",5.00000,5.00000,6,9,0.000035,0.00000
10,hybrid,"(433, 488)","(431, 485)",5.00000,5.00000,6,7,0.000029,0.00000
11,manhattan,"(326, 159)","(327, 154)",5.41421,5.41421,6,6,0.000025,0.00000
11,euclidean,"(326, 159)","(327, 154)",5.41421,5.41421,6,6,0.000025,0.00000
11,diagonal,"(326, 159)","(327, 154)",5.41421,5.41421,6,6,0.000024,0.00000
11,hybrid,"(326, 159)","(327, 154)",5.41421,5.41421,6,6,0.000028,0.00000
12,manhattan,"(62, 491)","(60, 497)",7.41421,7.41421,8,12,0.000054,0.00000
12,euclidean,"(62, 491)","(60, 497)",7.41421,7.41421,8,18,0.000077,0.00000
12,diagonal,"(62, 491)","(60, 497)",7.41421,7.41421,8,22,0.000091,0.00000
12,hybrid,"(62, 491)","(60, 497)",7.41421,7.41421,8,14,0.000070,0.00000
13,manhattan,"(439, 117)","(445, 113)",7.65685,7.65685,7,7,0.000031,0.00000
13,euclidean,"(439, 117)","(445, 113)",7.65685,7.65685,7,10,0.000047,0.00000
13,diagonal,"(439, 117)","(445, 113)",7.65685,7.65685,7,20,0.000096,0.00000
13,hybrid,"(439, 117)","(445, 113)",7.65685,7.65685,7,7,0.000037,0.00000
14,manhattan,"(6, 233)","(12, 229)",7.65685,7.65685,7,7,0.000036,0.00000
14,euclidean,"(6, 233)","(12, 229)",7.65685,7.65685,7,10,0.000047,0.00000
14,diagonal,"(6, 233)","(12, 229)",7.65685,7.65685,7,20,0.000099,0.00000
14,hybrid,"(6, 233)","(12, 229)",7.65685,7.65685,7,7,0.000041,0.00000
15,manhattan,"(285, 243)","(279, 245)",6.82843,6.82843,7,7,0.000033,0.00000
15,euclidean,"(285, 243)","(279, 245)",6.82843,6.82843,7,10,0.000045,0.00000
15,diagonal,"(285, 243)","(279, 245)",6.82843,6.82843,7,14,0.000065,0.00000
15,hybrid,"(285, 243)","(279, 245)",6.82843,6.82843,7,7,0.000051,0.00000
16,manhattan,"(21, 334)","(28, 332)",7.82843,7.82843,8,8,0.000041,0.00000
16,euclidean,"(21, 334)","(28, 332)",7.82843,7.82843,8,12,0.000055,0.00000
16,diagonal,"(21, 334)","(28, 332)",7.82843,7.82843,8,17,0.000072,0.00000
16,hybrid,"(21, 334)","(28, 332)",7.82843,7.82843,8,8,0.000044,0.00000
17,manhattan,"(184, 356)","(181, 353)",4.24264,4.24264,4,4,0.000019,0.00000
17,euclidean,"(184, 356)","(181, 353)",4.24264,4.24264,4,4,0.000018,0.00000
17,diagonal,"(184, 356)","(181, 353)",4.24264,4.24264,4,6,0.000026,0.00000
17,hybrid,"(184, 356)","(181, 353)",4.24264,4.24264,4,4,0.000022,0.00000
18,manhattan,"(68, 28)","(70, 21)",7.82843,7.82843,8,8,0.000036,0.00000
18,euclidean,"(68, 28)","(70, 21)",7.82843,7.82843,8,12,0.000052,0.00000
18,diagonal,"(68, 28)","(70, 21)",7.82843,7.82843,8,17,0.000077,0.00000
18,hybrid,"(68, 28)","(70, 21)",7.82843,7.82843,8,8,0.000041,0.00000
19,manhattan,"(282, 335)","(280, 331)",4.82843,4.82843,5,5,0.000023,0.00000
19,euclidean,"(282, 335)","(280, 331)",4.82843,4.82843,5,6,0.000027,0.00000
19,diagonal,"(282, 335)","(280, 331)",4.82843,4.82843,5,8,0.000046,0.00000
19,hybrid,"(282, 335)","(280, 331)",4.82843,4.82843,5,5,0.000032,0.00000
20,manhattan,"(506, 124)","(502, 134)",11.65685,11.65685,11,27,0.000121,0.00000
20,euclidean,"(506, 124)","(502, 134)",11.65685,11.65685,11,22,0.000097,0.00000
20,diagonal,"(506, 124)","(502, 134)",11.65685,11.65685,11,36,0.000159,0.00000
20,hybrid,"(506, 124)","(502, 134)",11.65685,11.65685,11,20,0.000103,0.00000
21,manhattan,"(453, 161)","(460, 164)",8.24264,8.24264,8,8,0.000036,0.00000
21,euclidean,"(453, 161)","(460, 164)",8.24264,8.24264,8,14,0.000056,0.00000
21,diagonal,"(453, 161)","(460, 164)",8.24264,8.24264,8,20,0.000085,0.00000
21,hybrid,"(453, 161)","(460, 164)",8.24264,8.24264,8,8,0.000044,0.00000
22,manhattan,"(52, 234)","(59, 237)",8.24264,8.24264,8,8,0.000040,0.00000
22,euclidean,"(52, 234)","(59, 237)",8.24264,8.24264,8,14,0.000061,0.00000
22,diagonal,"(52, 234)","(59, 237)",8.24264,8.24264,8,24,0.000110,0.00000
22,hybrid,"(52, 234)","(59, 237)",8.24264,8.24264,8,8,0.000045,0.00000
23,manhattan,"(230, 292)","(221, 297)",11.07107,11.07107,10,10,0.000045,0.00000
23,euclidean,"(230, 292)","(221, 297)",11.07107,11.07107,10,24,0.000120,0.00000
23,diagonal,"(230, 292)","(221, 297)",11.07107,11.07107,10,39,0.000181,0.00000
23,hybrid,"(230, 292)","(221, 297)",11.07107,11.07107,10,10,0.000057,0.00000
24,manhattan,"(376, 424)","(383, 419)",9.07107,9.07107,8,8,0.000042,0.00000
24,euclidean,"(376, 424)","(383, 419)",9.07107,9.07107,8,13,0.000066,0.00000
24,diagonal,"(376, 424)","(383, 419)",9.07107,9.07107,8,29,0.000143,0.00000
24,hybrid,"(376, 424)","(383, 419)",9.07107,9.07107,8,8,0.000049,0.00000
25,manhattan,"(501, 132)","(502, 141)",9.41421,9.41421,10,10,0.000077,0.00000
25,euclidean,"(501, 132)","(502, 141)",9.41421,9.41421,10,10,0.000053,0.00000
25,diagonal,"(501, 132)","(502, 141)",9.41421,9.41421,10,10,0.000049,0.00000
25,hybrid,"(501, 132)","(502, 141)",9.41421,9.41421,10,10,0.000054,0.00000
26,manhattan,"(97, 50)","(101, 45)",9.82843,9.82843,10,15,0.000059,0.00000
26,euclidean,"(97, 50)","(101, 45)",9.82843,9.82843,10,19,0.000071,0.00000
26,diagonal,"(97, 50)","(101, 45)",9.82843,9.82843,10,22,0.000081,0.00000
26,hybrid,"(97, 50)","(101, 45)",9.82843,9.82843,10,19,0.000078,0.00000
27,manhattan,"(324, 55)","(333, 52)",10.24264,10.24264,10,10,0.000049,0.00000
27,euclidean,"(324, 55)","(333, 52)",10.24264,10.24264,10,23,0.000102,0.00000
27,diagonal,"(324, 55)","(333, 52)",10.24264,10.24264,10,36,0.000169,0.00000
27,hybrid,"(324, 55)","(333, 52)",10.24264,10.24264,10,10,0.000057,0.00000
28,manhattan,"(79, 482)","(89, 483)",11.00000,11.00000,12,12,0.000057,0.00000
28,euclidean,"(79, 482)","(89, 483)",11.00000,11.00000,12,12,0.000051,0.00000
28,diagonal,"(79, 482)","(89, 483)",11.00000,11.00000,12,13,0.000056,0.00000
28,hybrid,"(79, 482)","(89, 483)",11.00000,11.00000,12,12,0.000058,0.00000
29,manhattan,"(391, 306)","(398, 311)",9.07107,9.07107,8,8,0.000042,0.00000
29,euclidean,"(391, 306)","(398, 311)",9.07107,9.07107,8,13,0.000067,0.00000
29,diagonal,"(391, 306)","(398, 311)",9.07107,9.07107,8,28,0.000133,0.00000
29,hybrid,"(391, 306)","(398, 311)",9.07107,9.07107,8,8,0.000049,0.00000
30,manhattan,"(179, 76)","(190, 67)",14.72792,14.72792,12,12,0.000061,0.00000
30,euclidean,"(179, 76)","(190, 67)",14.72792,14.72792,12,33,0.000150,0.00000
30,diagonal,"(179, 76)","(190, 67)",14.72792,14.72792,12,69,0.000305,0.00000
30,hybrid,"(179, 76)","(190, 67)",14.72792,14.72792,12,12,0.000074,0.00000
31,manhattan,"(332, 5)","(323, 14)",12.72792,12.72792,10,10,0.000050,0.00000
31,euclidean,"(332, 5)","(323, 14)",12.72792,12.72792,10,10,0.000050,0.00000
31,diagonal,"(332, 5)","(323, 14)",12.72792,12.72792,10,45,0.000207,0.00000
31,hybrid,"(332, 5)","(323, 14)",12.72792,12.72792,10,10,0.000062,0.00000
32,manhattan,"(31, 173)","(30, 161)",12.41421,12.41421,13,13,0.000055,0.00000
32,euclidean,"(31, 173)","(30, 161)",12.41421,12.41421,13,13,0.000047,0.00000
32,diagonal,"(31, 173)","(30, 161)",12.41421,12.41421,13,13,0.000043,0.00000
32,hybrid,"(31, 173)","(30, 161)",12.41421,12.41421,13,13,0.000063,0.00000
33,manhattan,"(341, 281)","(333, 274)",12.07107,12.07107,11,11,0.000048,0.00000
33,euclidean,"(341, 281)","(333, 274)",12.07107,12.07107,11,32,0.000144,0.00000
33,diagonal,"(341, 281)","(333, 274)",12.07107,12.07107,11,46,0.000202,0.00000
33,hybrid,"(341, 281)","(333, 274)",12.07107,12.07107,11,13,0.000066,0.00000
34,manhattan,"(474, 425)","(476, 436)",14.07107,14.07107,13,49,0.000227,0.00000
34,euclidean,"(474, 425)","(476, 436)",14.07107,14.07107,13,63,0.000270,0.00000
34,diagonal,"(474, 425)","(476, 436)",14.07107,14.07107,13,77,0.000371,0.00000
34,hybrid,"(474, 425)","(476, 436)",14.07107,14.07107,13,54,0.000267,0.00000
35,manhattan,"(214, 505)","(204, 498)",15.48528,15.48528,14,32,0.000137,0.00000
35,euclidean,"(214, 505)","(204, 498)",15.48528,15.48528,14,65,0.000422,0.00000
35,diagonal,"(214, 505)","(204, 498)",15.48528,15.48528,14,83,0.000359,0.00000
35,hybrid,"(214, 505)","(204, 498)",15.48528,15.48528,14,47,0.000242,0.00000
36,manhattan,"(231, 262)","(229, 275)",13.82843,13.82843,14,23,0.000105,0.00000
36,euclidean,"(231, 262)","(229, 275)",13.82843,13.82843,14,33,0.000140,0.00000
36,diagonal,"(231, 262)","(229, 275)",13.82843,13.82843,14,48,0.000209,0.00000
36,hybrid,"(231, 262)","(229, 275)",13.82843,13.82843,14,22,0.000116,0.00000
37,manhattan,"(236, 439)","(242, 440)",14.65685,14.65685,14,70,0.000296,0.00000
37,euclidean,"(236, 439)","(242, 440)",14.65685,14.65685,14,86,0.000350,0.00000
37,diagonal,"(236, 439)","(242, 440)",14.65685,14.65685,14,101,0.000526,0.00000
37,hybrid,"(236, 439)","(242, 440)",14.65685,14.65685,14,77,0.000357,0.00000
38,manhattan,"(265, 413)","(274, 411)",13.24264,13.24264,13,49,0.000225,0.00000
38,euclidean,"(265, 413)","(274, 411)",13.24264,13.24264,13,66,0.000269,0.00000
38,diagonal,"(265, 413)","(274, 411)",13.24264,13.24264,13,72,0.000312,0.00000
38,hybrid,"(265, 413)","(274, 411)",13.24264,13.24264,13,58,0.000268,0.00000
39,manhattan,"(50, 121)","(54, 131)",12.24264,12.24264,12,29,0.000122,0.00000
39,euclidean,"(50, 121)","(54, 131)",12.24264,12.24264,12,43,0.000192,0.00000
39,diagonal,"(50, 121)","(54, 131)",12.24264,12.24264,12,46,0.000196,0.00000
39,hybrid,"(50, 121)","(54, 131)",12.24264,12.24264,12,34,0.000163,0.00000
40,manhattan,"(308, 252)","(322, 260)",19.65685,19.65685,19,19,0.000080,0.00000
40,euclidean,"(308, 252)","(322, 260)",19.65685,19.65685,19,80,0.000332,0.00000
40,diagonal,"(308, 252)","(322, 260)",19.65685,19.65685,19,111,0.000471,0.00000
40,hybrid,"(308, 252)","(322, 260)",19.65685,19.65685,19,48,0.000225,0.00000
41,manhattan,"(113, 28)","(104, 38)",17.48528,17.48528,16,46,0.000185,0.00000
41,euclidean,"(113, 28)","(104, 38)",17.48528,17.48528,16,50,0.000189,0.00000
41,diagonal,"(113, 28)","(104, 38)",17.48528,17.48528,16,82,0.000309,0.00000
41,hybrid,"(113, 28)","(104, 38)",17.48528,17.48528,16,43,0.000186,0.00000
42,manhattan,"(185, 500)","(191, 486)",17.65685,17.65685,17,17,0.000067,0.00000
42,euclidean,"(185, 500)","(191, 486)",17.65685,17.65685,17,39,0.000158,0.00000
42,diagonal,"(185, 500)","(191, 486)",17.65685,17.65685,17,52,0.000220,0.00000
42,hybrid,"(185, 500)","(191, 486)",17.65685,17.65685,17,25,0.000109,0.00000
43,manhattan,"(438, 98)","(451, 105)",18.82843,18.82843,19,98,0.000424,0.00000
43,euclidean,"(438, 98)","(451, 105)",18.82843,18.82843,19,119,0.000482,0.00000
43,diagonal,"(438, 98)","(451, 105)",18.82843,18.82843,19,123,0.000516,0.00000
43,hybrid,"(438, 98)","(451, 105)",18.82843,18.82843,19,101,0.000466,0.00000
44,manhattan,"(249, 152)","(233, 147)",18.07107,18.07107,17,38,0.000177,0.00000
44,euclidean,"(249, 152)","(233, 147)",18.07107,18.07107,17,55,0.000218,0.00000
44,diagonal,"(249, 152)","(233, 147)",18.07107,18.07107,17,88,0.000423,0.00000
44,hybrid,"(249, 152)","(233, 147)",18.07107,18.07107,17,33,0.000212,0.00000
45,manhattan,"(262, 81)","(271, 73)",16.41421,16.41421,17,17,0.000063,0.00000
45,euclidean,"(262, 81)","(271, 73)",16.41421,16.41421,17,32,0.000122,0.00000
45,diagonal,"(262, 81)","(271, 73)",16.41421,16.41421,17,48,0.000211,0.00000
45,hybrid,"(262, 81)","(271, 73)",16.41421,16.41421,17,22,0.000158,0.00000
46,manhattan,"(189, 54)","(197, 45)",17.48528,17.48528,16,68,0.000300,0.00000
46,euclidean,"(189, 54)","(197, 45)",17.48528,17.48528,16,92,0.000380,0.00000
46,diagonal,"(189, 54)","(197, 45)",17.48528,17.48528,16,111,0.000425,0.00000
46,hybrid,"(189, 54)","(197, 45)",17.48528,17.48528,16,78,0.000339,0.00000
47,manhattan,"(45, 201)","(58, 204)",17.31371,17.31371,15,50,0.000217,0.00000
47,euclidean,"(45, 201)","(58, 204)",17.31371,17.31371,15,58,0.000239,0.00000
47,diagonal,"(45, 201)","(58, 204)",17.31371,17.31371,15,81,0.000344,0.00000
47,hybrid,"(45, 201)","(58, 204)",17.31371,17.31371,15,43,0.000209,0.00000
48,manhattan,"(202, 5)","(186, 7)",17.65685,17.65685,17,46,0.000200,0.00000
48,euclidean,"(202, 5)","(186, 7)",17.65685,17.65685,17,61,0.000246,0.00000
48,diagonal,"(202, 5)","(186, 7)",17.65685,17.65685,17,89,0.000389,0.00000
48,hybrid,"(202, 5)","(186, 7)",17.65685,17.65685,17,53,0.000285,0.00000
49,manhattan,"(54, 321)","(40, 331)",19.89949,19.89949,18,18,0.000084,0.00000
49,euclidean,"(54, 321)","(40, 331)",19.89949,19.89949,18,61,0.000250,0.00000
49,diagonal,"(54, 321)","(40, 331)",19.89949,19.89949,18,74,0.000301,0.00000
49,hybrid,"(54, 321)","(40, 331)",19.89949,19.89949,18,25,0.000119,0.00000
50,manhattan,"(370, 328)","(376, 347)",21.48528,21.48528,20,33,0.000152,0.00000
50,euclidean,"(370, 328)","(376, 347)",21.48528,21.48528,20,72,0.000285,0.00000
50,diagonal,"(370, 328)","(376, 347)",21.48528,21.48528,20,89,0.000391,0.00000
50,hybrid,"(370, 328)","(376, 347)",21.48528,21.48528,20,29,0.000147,0.00000
51,manhattan,"(459, 314)","(438, 308)",23.48528,23.48528,22,47,0.000199,0.00000
51,euclidean,"(459, 314)","(438, 308)",23.48528,23.48528,22,91,0.000376,0.00000
51,diagonal,"(459, 314)","(438, 308)",23.48528,23.48528,22,140,0.000639,0.00000
51,hybrid,"(459, 314)","(438, 308)",23.48528,23.48528,22,40,0.000197,0.00000
52,manhattan,"(504, 460)","(508, 467)",20.07107,20.07107,19,113,0.000494,0.00000
52,euclidean,"(504, 460)","(508, 467)",20.07107,20.07107,19,142,0.000556,0.00000
52,diagonal,"(504, 460)","(508, 467)",20.07107,20.07107,19,156,0.000596,0.00000
52,hybrid,"(504, 460)","(508, 467)",20.07107,20.07107,19,118,0.000579,0.00000
53,manhattan,"(483, 481)","(489, 498)",20.07107,20.07107,19,39,0.000178,0.00000
53,euclidean,"(483, 481)","(489, 498)",20.07107,20.07107,19,113,0.000472,0.00000
53,diagonal,"(483, 481)","(489, 498)",20.07107,20.07107,19,130,0.000584,0.00000
53,hybrid,"(483, 481)","(489, 498)",20.07107,20.07107,19,56,0.000278,0.00000
54,manhattan,"(28, 291)","(18, 279)",20.14214,20.14214,17,74,0.000299,0.00000
54,euclidean,"(28, 291)","(18, 279)",20.14214,20.14214,17,93,0.000362,0.00000
54,diagonal,"(28, 291)","(18, 279)",20.14214,20.14214,17,130,0.000509,0.00000
54,hybrid,"(28, 291)","(18, 279)",20.14214,20.14214,17,60,0.000267,0.00000
55,manhattan,"(94, 282)","(85, 266)",22.55635,22.55635,19,64,0.000252,0.00000
55,euclidean,"(94, 282)","(85, 266)",22.55635,22.55635,19,124,0.000480,0.00000
55,diagonal,"(94, 282)","(85, 266)",22.55635,22.55635,19,134,0.000552,0.00000
55,hybrid,"(94, 282)","(85, 266)",22.55635,22.55635,19,99,0.000452,0.00000
56,manhattan,"(314, 284)","(313, 299)",22.72792,22.72792,20,91,0.000433,0.00000
56,euclidean,"(314, 284)","(313, 299)",22.72792,22.72792,20,112,0.000472,0.00000
56,diagonal,"(314, 284)","(313, 299)",22.72792,22.72792,20,138,0.000583,0.00000
56,hybrid,"(314, 284)","(313, 299)",22.72792,22.72792,20,87,0.000392,0.00000
57,manhattan,"(274, 41)","(279, 56)",20.72792,20.72792,18,76,0.000305,0.00000
57,euclidean,"(274, 41)","(279, 56)",20.72792,20.72792,18,90,0.000349,0.00000
57,diagonal,"(274, 41)","(279, 56)",20.72792,20.72792,18,106,0.000450,0.00000
57,hybrid,"(274, 41)","(279, 56)",20.72792,20.72792,18,75,0.000330,0.00000
58,manhattan,"(381, 291)","(377, 310)",20.65685,20.65685,20,64,0.000280,0.00000
58,euclidean,"(381, 291)","(377, 310)",20.65685,20.65685,20,77,0.000312,0.00000
58,diagonal,"(381, 291)","(377, 310)",20.65685,20.65685,20,97,0.000501,0.00000
58,hybrid,"(381, 291)","(377, 310)",20.65685,20.65685,20,58,0.000306,0.00000
59,manhattan,"(98, 405)","(105, 425)",22.89949,22.89949,21,102,0.000426,0.00000
59,euclidean,"(98, 405)","(105, 425)",22.89949,22.89949,21,91,0.000405,0.00000
59,diagonal,"(98, 405)","(105, 425)",22.89949,22.89949,21,118,0.000510,0.00000
59,hybrid,"(98, 405)","(105, 425)",22.89949,22.89949,21,89,0.000459,0.00000
60,manhattan,"(34, 200)","(54, 209)",24.89949,24.89949,23,23,0.000095,0.00000
60,euclidean,"(34, 200)","(54, 209)",24.89949,24.89949,23,141,0.000533,0.00000
60,diagonal,"(34, 200)","(54, 209)",24.89949,24.89949,23,191,0.000777,0.00000
60,hybrid,"(34, 200)","(54, 209)",24.89949,24.89949,23,55,0.000229,0.00000
61,manhattan,"(261, 438)","(281, 430)",25.89949,25.89949,24,43,0.000172,0.00000
61,euclidean,"(261, 438)","(281, 430)",25.89949,25.89949,24,126,0.000496,0.00000
61,diagonal,"(261, 438)","(281, 430)",25.89949,25.89949,24,169,0.000737,0.00000
61,hybrid,"(261, 438)","(281, 430)",25.89949,25.89949,24,81,0.000375,0.00000
62,manhattan,"(463, 511)","(450, 493)",25.14214,25.14214,22,60,0.000270,0.00000
62,euclidean,"(463, 511)","(450, 493)",25.14214,25.14214,22,163,0.000703,0.00000
62,diagonal,"(463, 511)","(450, 493)",25.14214,25.14214,22,179,0.000783,0.00000
62,hybrid,"(463, 511)","(450, 493)",25.14214,25.14214,22,76,0.000353,0.00000
63,manhattan,"(109, 370)","(127, 381)",27.82843,27.82843,28,28,0.000114,0.00000
63,euclidean,"(109, 370)","(127, 381)",27.82843,27.82843,28,82,0.000316,0.00000
63,diagonal,"(109, 370)","(127, 381)",27.82843,27.82843,28,109,0.000406,0.00000
63,hybrid,"(109, 370)","(127, 381)",27.82843,27.82843,28,55,0.000242,0.00000
64,manhattan,"(18, 87)","(41, 90)",27.55635,27.55635,24,138,0.000561,0.00000
64,euclidean,"(18, 87)","(41, 90)",27.55635,27.55635,24,200,0.000800,0.00000
64,diagonal,"(18, 87)","(41, 90)",27.55635,27.55635,24,229,0.001019,0.00000
64,hybrid,"(18, 87)","(41, 90)",27.55635,27.55635,24,154,0.000857,0.00000
65,manhattan,"(136, 358)","(153, 347)",26.48528,26.48528,25,47,0.000200,0.00000
65,euclidean,"(136, 358)","(153, 347)",26.48528,26.48528,25,178,0.000719,0.00000
65,diagonal,"(136, 358)","(153, 347)",26.48528,26.48528,25,225,0.000864,0.00000
65,hybrid,"(136, 358)","(153, 347)",26.48528,26.48528,25,84,0.000362,0.00000
66,manhattan,"(40, 380)","(59, 391)",24.72792,24.72792,22,36,0.000149,0.00000
66,euclidean,"(40, 380)","(59, 391)",24.72792,24.72792,22,71,0.000278,0.00000
66,diagonal,"(40, 380)","(59, 391)",24.72792,24.72792,22,137,0.000560,0.00000
66,hybrid,"(40, 380)","(59, 391)",24.72792,24.72792,22,45,0.000211,0.00000
67,manhattan,"(197, 105)","(187, 122)",24.55635,24.55635,21,62,0.000243,0.00000
67,euclidean,"(197, 105)","(187, 122)",24.55635,24.55635,21,104,0.000385,0.00000
67,diagonal,"(197, 105)","(187, 122)",24.55635,24.55635,21,163,0.000611,0.00000
67,hybrid,"(197, 105)","(187, 122)",24.55635,24.55635,21,69,0.000352,0.00000
68,manhattan,"(232, 104)","(213, 102)",24.79899,24.79899,20,137,0.000619,0.00000
68,euclidean,"(232, 104)","(213, 102)",24.79899,24.79899,20,143,0.000546,0.00000
68,diagonal,"(232, 104)","(213, 102)",24.79899,24.79899,20,178,0.000706,0.00000
68,hybrid,"(232, 104)","(213, 102)",24.79899,24.79899,20,129,0.000535,0.00000
69,manhattan,"(155, 468)","(132, 472)",26.31371,26.31371,24,77,0.000359,0.00000
69,euclidean,"(155, 468)","(132, 472)",26.31371,26.31371,24,126,0.000535,0.00000
69,diagonal,"(155, 468)","(132, 472)",26.31371,26.31371,24,137,0.000638,0.00000
69,hybrid,"(155, 468)","(132, 472)",26.31371,26.31371,24,89,0.000436,0.00000
70,manhattan,"(325, 155)","(339, 131)",30.97056,30.97056,27,27,0.000405,0.00000
70,euclidean,"(325, 155)","(339, 131)",30.97056,30.97056,27,188,0.000857,0.00000
70,diagonal,"(325, 155)","(339, 131)",30.97056,30.97056,27,290,0.001235,0.00000
70,hybrid,"(325, 155)","(339, 131)",30.97056,30.97056,27,34,0.000189,0.00000
71,manhattan,"(389, 325)","(375, 323)",28.97056,28.97056,25,163,0.000697,0.00000
71,euclidean,"(389, 325)","(375, 323)",28.97056,28.97056,25,198,0.000839,0.00000
71,diagonal,"(389, 325)","(375, 323)",28.97056,28.97056,25,227,0.000979,0.00000
71,hybrid,"(389, 325)","(375, 323)",28.97056,28.97056,25,159,0.000920,0.00000
72,manhattan,"(148, 82)","(145, 103)",30.38478,30.38478,26,220,0.000942,0.00000
72,euclidean,"(148, 82)","(145, 103)",30.38478,30.38478,26,288,0.001095,0.00000
72,diagonal,"(148, 82)","(145, 103)",30.38478,30.38478,26,358,0.001558,0.00000
72,hybrid,"(148, 82)","(145, 103)",30.38478,30.38478,26,231,0.000934,0.00000
73,manhattan,"(182, 115)","(182, 135)",29.21320,29.21320,24,206,0.000979,0.00000
73,euclidean,"(182, 115)","(182, 135)",29.21320,29.21320,24,265,0.000956,0.00000
73,diagonal,"(182, 115)","(182, 135)",29.21320,29.21320,24,329,0.001331,0.00000
73,hybrid,"(182, 115)","(182, 135)",29.21320,29.21320,24,226,0.000875,0.00000
74,manhattan,"(412, 218)","(434, 218)",29.55635,29.55635,26,141,0.000609,0.00000
74,euclidean,"(412, 218)","(434, 218)",29.55635,29.55635,26,233,0.000909,0.00000
74,diagonal,"(412, 218)","(434, 218)",29.55635,29.55635,26,268,0.001226,0.00000
74,hybrid,"(412, 218)","(434, 218)",29.55635,29.55635,26,185,0.002185,0.00000
75,manhattan,"(233, 381)","(218, 392)",30.72792,31.89949,30,166,0.000765,1.17157
75,euclidean,"(233, 381)","(218, 392)",30.72792,30.72792,28,282,0.001143,0.00000
