case_id,heuristic,start,goal,expected_cost,actual_cost,path_length,visited_nodes,time_sec,cost_error
18,diagonal,"(24, 8)","(25, 12)",4.41421,4.41421,5,5,0.000030,0.00000
18,hybrid,"(24, 8)","(25, 12)",4.41421,4.41421,5,5,0.000036,0.00000
19,manhattan,"(17, 41)","(14, 44)",4.24264,4.24264,4,4,0.000025,0.00000
19,euclidean,"(17, 41)","(14, 44)",4.24264,4.24264,4,4,0.000025,0.00000
19,diagonal,"(17, 41)","(14, 44)",4.24264,4.24264,4,6,0.000036,0.00000
19,hybrid,"(17, 41)","(14, 44)",4.24264,4.24264,4,4,0.000030,0.00000
20,manhattan,"(2, 3)","(9, 10)",9.89949,9.89949,8,8,0.000050,0.00000
20,euclidean,"(2, 3)","(9, 10)",9.89949,9.89949,8,8,0.000051,0.00000
20,diagonal,"(2, 3)","(9, 10)",9.89949,9.89949,8,28,0.000177,0.00000
20,hybrid,"(2, 3)","(9, 10)",9.89949,9.89949,8,8,0.000065,0.00000
21,manhattan,"(22, 22)","(24, 11)",11.82843,11.82843,12,12,0.000073,0.00000
21,euclidean,"(22, 22)","(24, 11)",11.82843,11.82843,12,23,0.000132,0.00000
21,diagonal,"(22, 22)","(24, 11)",11.82843,11.82843,12,32,0.000198,0.00000
21,hybrid,"(22, 22)","(24, 11)",11.82843,11.82843,12,12,0.000091,0.00000
22,manhattan,"(19, 32)","(11, 31)",10.41421,10.41421,11,12,0.000116,0.00000
22,euclidean,"(19, 32)","(11, 31)",10.41421,10.41421,11,13,0.000210,0.00000
22,diagonal,"(19, 32)","(11, 31)",10.41421,10.41421,11,15,0.000231,0.00000
22,hybrid,"(19, 32)","(11, 31)",10.41421,10.41421,11,14,0.000097,0.00000
23,manhattan,"(45, 15)","(42, 7)",9.24264,9.24264,9,9,0.000056,0.00000
23,euclidean,"(45, 15)","(42, 7)",9.24264,9.24264,9,18,0.000105,0.00000
23,diagonal,"(45, 15)","(42, 7)",9.24264,9.24264,9,30,0.000177,0.00000
23,hybrid,"(45, 15)","(42, 7)",9.24264,9.24264,9,9,0.000081,0.00000
24,manhattan,"(28, 31)","(29, 41)",10.41421,10.41421,11,11,0.000074,0.00000
24,euclidean,"(28, 31)","(29, 41)",10.41421,10.41421,11,11,0.000070,0.00000
24,diagonal,"(28, 31)","(29, 41)",10.41421,10.41421,11,11,0.000068,0.00000
24,hybrid,"(28, 31)","(29, 41)",10.41421,10.41421,11,11,0.000079,0.00000
25,manhattan,"(13, 31)","(8, 40)",11.07107,11.07107,10,10,0.000067,0.00000
25,euclidean,"(13, 31)","(8, 40)",11.07107,11.07107,10,25,0.000155,0.00000
25,diagonal,"(13, 31)","(8, 40)",11.07107,11.07107,10,40,0.000242,0.00000
25,hybrid,"(13, 31)","(8, 40)",11.07107,11.07107,10,10,0.000080,0.00000
26,manhattan,"(9, 18)","(3, 13)",8.07107,8.07107,7,7,0.000044,0.00000
26,euclidean,"(9, 18)","(3, 13)",8.07107,8.07107,7,7,0.000044,0.00000
26,diagonal,"(9, 18)","(3, 13)",8.07107,8.07107,7,22,0.000134,0.00000
26,hybrid,"(9, 18)","(3, 13)",8.07107,8.07107,7,7,0.000054,0.00000
27,manhattan,"(14, 2)","(6, 5)",9.24264,9.24264,9,9,0.000051,0.00000
27,euclidean,"(14, 2)","(6, 5)",9.24264,9.24264,9,18,0.000099,0.00000
27,diagonal,"(14, 2)","(6, 5)",9.24264,9.24264,9,28,0.000155,0.00000
27,hybrid,"(14, 2)","(6, 5)",9.24264,9.24264,9,9,0.000063,0.00000
28,manhattan,"(12, 13)","(6, 18)",8.07107,8.07107,7,7,0.000045,0.00000
28,euclidean,"(12, 13)","(6, 18)",8.07107,8.07107,7,7,0.000045,0.00000
28,diagonal,"(12, 13)","(6, 18)",8.07107,8.07107,7,22,0.000134,0.00000
28,hybrid,"(12, 13)","(6, 18)",8.07107,8.07107,7,7,0.000057,0.00000
29,manhattan,"(40, 31)","(35, 23)",10.07107,10.07107,9,9,0.000056,0.00000
29,euclidean,"(40, 31)","(35, 23)",10.07107,10.07107,9,19,0.000115,0.00000
29,diagonal,"(40, 31)","(35, 23)",10.07107,10.07107,9,37,0.000219,0.00000
29,hybrid,"(40, 31)","(35, 23)",10.07107,10.07107,9,9,0.000069,0.00000
30,manhattan,"(18, 23)","(31, 20)",14.24264,14.24264,14,14,0.000088,0.00000
30,euclidean,"(18, 23)","(31, 20)",14.24264,14.24264,14,43,0.000245,0.00000
30,diagonal,"(18, 23)","(31, 20)",14.24264,14.24264,14,60,0.000375,0.00000
30,hybrid,"(18, 23)","(31, 20)",14.24264,14.24264,14,14,0.000103,0.00000
31,manhattan,"(28, 24)","(20, 15)",12.31371,12.31371,10,10,0.000065,0.00000
31,euclidean,"(28, 24)","(20, 15)",12.31371,12.31371,10,17,0.000105,0.00000
31,diagonal,"(28, 24)","(20, 15)",12.31371,12.31371,10,46,0.000272,0.00000
31,hybrid,"(28, 24)","(20, 15)",12.31371,12.31371,10,10,0.000081,0.00000
32,manhattan,"(17, 45)","(14, 34)",12.24264,12.24264,12,12,0.000117,0.00000
32,euclidean,"(17, 45)","(14, 34)",12.24264,12.24264,12,33,0.000231,0.00000
32,diagonal,"(17, 45)","(14, 34)",12.24264,12.24264,12,48,0.000313,0.00000
32,hybrid,"(17, 45)","(14, 34)",12.24264,12.24264,12,12,0.000096,0.00000
33,manhattan,"(10, 41)","(12, 28)",13.82843,13.82843,14,14,0.000087,0.00000
33,euclidean,"(10, 41)","(12, 28)",13.82843,13.82843,14,31,0.000175,0.00000
33,diagonal,"(10, 41)","(12, 28)",13.82843,13.82843,14,42,0.000259,0.00000
33,hybrid,"(10, 41)","(12, 28)",13.82843,13.82843,14,14,0.000103,0.00000
34,manhattan,"(18, 42)","(30, 33)",15.72792,15.72792,13,13,0.000086,0.00000
34,euclidean,"(18, 42)","(30, 33)",15.72792,15.72792,13,43,0.000260,0.00000
34,diagonal,"(18, 42)","(30, 33)",15.72792,15.72792,13,82,0.000512,0.00000
34,hybrid,"(18, 42)","(30, 33)",15.72792,15.72792,13,13,0.000110,0.00000
35,manhattan,"(26, 25)","(12, 22)",15.24264,15.24264,15,15,0.000092,0.00000
35,euclidean,"(26, 25)","(12, 22)",15.24264,15.24264,15,48,0.000268,0.00000
35,diagonal,"(26, 25)","(12, 22)",15.24264,15.24264,15,66,0.000399,0.00000
35,hybrid,"(26, 25)","(12, 22)",15.24264,15.24264,15,15,0.000110,0.00000
36,manhattan,"(34, 4)","(22, 6)",12.82843,12.82843,13,13,0.000076,0.00000
36,euclidean,"(34, 4)","(22, 6)",12.82843,12.82843,13,27,0.000191,0.00000
36,diagonal,"(34, 4)","(22, 6)",12.82843,12.82843,13,36,0.000220,0.00000
36,hybrid,"(34, 4)","(22, 6)",12.82843,12.82843,13,13,0.000096,0.00000
37,manhattan,"(22, 14)","(13, 26)",15.72792,15.72792,13,13,0.000084,0.00000
37,euclidean,"(22, 14)","(13, 26)",15.72792,15.72792,13,37,0.000218,0.00000
37,diagonal,"(22, 14)","(13, 26)",15.72792,15.72792,13,74,0.000444,0.00000
37,hybrid,"(22, 14)","(13, 26)",15.72792,15.72792,13,13,0.000108,0.00000
38,manhattan,"(14, 10)","(8, 20)",12.48528,12.48528,11,11,0.000106,0.00000
38,euclidean,"(14, 10)","(8, 20)",12.48528,12.48528,11,32,0.000232,0.00000
38,diagonal,"(14, 10)","(8, 20)",12.48528,12.48528,11,56,0.000360,0.00000
38,hybrid,"(14, 10)","(8, 20)",12.48528,12.48528,11,11,0.000090,0.00000
39,manhattan,"(35, 11)","(21, 12)",14.41421,14.41421,15,15,0.000088,0.00000
39,euclidean,"(35, 11)","(21, 12)",14.41421,14.41421,15,15,0.000104,0.00000
39,diagonal,"(35, 11)","(21, 12)",14.41421,14.41421,15,15,0.000093,0.00000
39,hybrid,"(35, 11)","(21, 12)",14.41421,14.41421,15,15,0.000119,0.00000
40,manhattan,"(7, 30)","(24, 35)",19.07107,19.07107,18,18,0.000107,0.00000
40,euclidean,"(7, 30)","(24, 35)",19.07107,19.07107,18,58,0.000326,0.00000
40,diagonal,"(7, 30)","(24, 35)",19.07107,19.07107,18,102,0.000663,0.00000
40,hybrid,"(7, 30)","(24, 35)",19.07107,19.07107,18,18,0.000133,0.00000
41,manhattan,"(19, 31)","(33, 39)",17.31371,17.31371,15,15,0.000094,0.00000
41,euclidean,"(19, 31)","(33, 39)",17.31371,17.31371,15,64,0.000394,0.00000
41,diagonal,"(19, 31)","(33, 39)",17.31371,17.31371,15,103,0.000666,0.00000
41,hybrid,"(19, 31)","(33, 39)",17.31371,17.31371,15,15,0.000118,0.00000
42,manhattan,"(27, 11)","(40, 19)",16.31371,19.24264,19,19,0.000109,2.92893
42,euclidean,"(27, 11)","(40, 19)",16.31371,16.31371,14,33,0.000196,0.00000
42,diagonal,"(27, 11)","(40, 19)",16.31371,16.31371,14,74,0.000435,0.00000
42,hybrid,"(27, 11)","(40, 19)",16.31371,16.31371,14,17,0.000128,0.00000
43,manhattan,"(39, 28)","(40, 46)",18.41421,18.41421,19,19,0.000167,0.00000
43,euclidean,"(39, 28)","(40, 46)",18.41421,18.41421,19,19,0.000137,0.00000
43,diagonal,"(39, 28)","(40, 46)",18.41421,18.41421,19,19,0.000116,0.00000
43,hybrid,"(39, 28)","(40, 46)",18.41421,18.41421,19,19,0.000168,0.00000
44,manhattan,"(17, 40)","(6, 26)",18.55635,18.55635,15,15,0.000114,0.00000
44,euclidean,"(17, 40)","(6, 26)",18.55635,18.55635,15,52,0.000313,0.00000
44,diagonal,"(17, 40)","(6, 26)",18.55635,18.55635,15,107,0.000661,0.00000
44,hybrid,"(17, 40)","(6, 26)",18.55635,18.55635,15,15,0.000130,0.00000
45,manhattan,"(44, 36)","(29, 24)",19.97056,19.97056,16,16,0.000106,0.00000
45,euclidean,"(44, 36)","(29, 24)",19.97056,19.97056,16,57,0.000360,0.00000
45,diagonal,"(44, 36)","(29, 24)",19.97056,19.97056,16,128,0.000792,0.00000
45,hybrid,"(44, 36)","(29, 24)",19.97056,19.97056,16,16,0.000151,0.00000
46,manhattan,"(39, 1)","(39, 19)",18.00000,18.00000,19,19,0.000122,0.00000
46,euclidean,"(39, 1)","(39, 19)",18.00000,18.00000,19,19,0.000110,0.00000
46,diagonal,"(39, 1)","(39, 19)",18.00000,18.00000,19,19,0.000111,0.00000
46,hybrid,"(39, 1)","(39, 19)",18.00000,18.00000,19,19,0.000126,0.00000
47,manhattan,"(29, 32)","(12, 36)",18.65685,18.65685,18,18,0.000111,0.00000
47,euclidean,"(29, 32)","(12, 36)",18.65685,18.65685,18,55,0.000296,0.00000
47,diagonal,"(29, 32)","(12, 36)",18.65685,18.65685,18,78,0.000475,0.00000
47,hybrid,"(29, 32)","(12, 36)",18.65685,18.65685,18,18,0.000138,0.00000
48,manhattan,"(32, 40)","(20, 26)",18.97056,18.97056,15,15,0.000103,0.00000
48,euclidean,"(32, 40)","(20, 26)",18.97056,18.97056,15,44,0.000266,0.00000
48,diagonal,"(32, 40)","(20, 26)",18.97056,18.97056,15,112,0.000639,0.00000
48,hybrid,"(32, 40)","(20, 26)",18.97056,18.97056,15,15,0.000128,0.00000
49,manhattan,"(30, 14)","(45, 7)",17.89949,17.89949,16,16,0.000102,0.00000
49,euclidean,"(30, 14)","(45, 7)",17.89949,17.89949,16,66,0.000366,0.00000
49,diagonal,"(30, 14)","(45, 7)",17.89949,17.89949,16,94,0.000581,0.00000
49,hybrid,"(30, 14)","(45, 7)",17.89949,17.89949,16,16,0.000129,0.00000
50,manhattan,"(35, 24)","(27, 43)",22.31371,22.31371,20,20,0.000183,0.00000
50,euclidean,"(35, 24)","(27, 43)",22.31371,22.31371,20,88,0.000615,0.00000
50,diagonal,"(35, 24)","(27, 43)",22.31371,22.31371,20,156,0.000960,0.00000
50,hybrid,"(35, 24)","(27, 43)",22.31371,22.31371,20,20,0.000168,0.00000
51,manhattan,"(41, 26)","(20, 32)",23.48528,23.48528,22,26,0.000152,0.00000
51,euclidean,"(41, 26)","(20, 32)",23.48528,23.48528,22,106,0.000594,0.00000
51,diagonal,"(41, 26)","(20, 32)",23.48528,23.48528,22,167,0.001086,0.00000
51,hybrid,"(41, 26)","(20, 32)",23.48528,23.48528,22,25,0.000181,0.00000
52,manhattan,"(24, 28)","(45, 26)",21.82843,21.82843,22,22,0.000133,0.00000
52,euclidean,"(24, 28)","(45, 26)",21.82843,21.82843,22,50,0.000281,0.00000
52,diagonal,"(24, 28)","(45, 26)",21.82843,21.82843,22,59,0.000364,0.00000
52,hybrid,"(24, 28)","(45, 26)",21.82843,21.82843,22,22,0.000158,0.00000
53,manhattan,"(33, 27)","(23, 43)",20.14214,20.14214,17,17,0.000108,0.00000
53,euclidean,"(33, 27)","(23, 43)",20.14214,20.14214,17,70,0.000413,0.00000
53,diagonal,"(33, 27)","(23, 43)",20.14214,20.14214,17,118,0.000710,0.00000
53,hybrid,"(33, 27)","(23, 43)",20.14214,20.14214,17,17,0.000137,0.00000
54,manhattan,"(41, 25)","(25, 14)",20.55635,20.55635,17,18,0.000106,0.00000
54,euclidean,"(41, 25)","(25, 14)",20.55635,20.55635,17,58,0.000335,0.00000
54,diagonal,"(41, 25)","(25, 14)",20.55635,20.55635,17,130,0.000789,0.00000
54,hybrid,"(41, 25)","(25, 14)",20.55635,20.55635,17,21,0.000164,0.00000
55,manhattan,"(31, 45)","(12, 38)",21.89949,21.89949,20,20,0.000122,0.00000
55,euclidean,"(31, 45)","(12, 38)",21.89949,21.89949,20,103,0.000566,0.00000
55,diagonal,"(31, 45)","(12, 38)",21.89949,21.89949,20,137,0.001200,0.00000
55,hybrid,"(31, 45)","(12, 38)",21.89949,21.89949,20,20,0.000161,0.00000
56,manhattan,"(4, 22)","(20, 37)",23.97056,23.97056,20,20,0.000134,0.00000
56,euclidean,"(4, 22)","(20, 37)",23.97056,23.97056,20,88,0.000516,0.00000
56,diagonal,"(4, 22)","(20, 37)",23.97056,23.97056,20,180,0.001002,0.00000
56,hybrid,"(4, 22)","(20, 37)",23.97056,23.97056,20,20,0.000167,0.00000
57,manhattan,"(22, 25)","(42, 26)",20.41421,20.41421,21,21,0.000128,0.00000
57,euclidean,"(22, 25)","(42, 26)",20.41421,20.41421,21,21,0.000131,0.00000
57,diagonal,"(22, 25)","(42, 26)",20.41421,20.41421,21,21,0.000130,0.00000
57,hybrid,"(22, 25)","(42, 26)",20.41421,20.41421,21,21,0.000151,0.00000
58,manhattan,"(20, 46)","(38, 41)",20.07107,20.07107,19,19,0.000118,0.00000
58,euclidean,"(20, 46)","(38, 41)",20.07107,20.07107,19,78,0.000490,0.00000
58,diagonal,"(20, 46)","(38, 41)",20.07107,20.07107,19,91,0.000577,0.00000
58,hybrid,"(20, 46)","(38, 41)",20.07107,20.07107,19,19,0.000169,0.00000
59,manhattan,"(31, 41)","(34, 20)",23.07107,23.07107,22,36,0.000220,0.00000
59,euclidean,"(31, 41)","(34, 20)",23.07107,23.07107,22,93,0.000581,0.00000
59,diagonal,"(31, 41)","(34, 20)",23.07107,23.07107,22,132,0.000778,0.00000
59,hybrid,"(31, 41)","(34, 20)",23.07107,23.07107,22,44,0.000298,0.00000
60,manhattan,"(25, 25)","(8, 8)",26.97056,26.97056,23,24,0.000151,0.00000
60,euclidean,"(25, 25)","(8, 8)",26.97056,26.97056,23,179,0.000997,0.00000
60,diagonal,"(25, 25)","(8, 8)",26.97056,26.97056,23,267,0.001539,0.00000
60,hybrid,"(25, 25)","(8, 8)",26.97056,26.97056,23,38,0.000261,0.00000
61,manhattan,"(19, 15)","(40, 6)",24.72792,24.72792,22,22,0.000140,0.00000
61,euclidean,"(19, 15)","(40, 6)",24.72792,24.72792,22,134,0.000741,0.00000
61,diagonal,"(19, 15)","(40, 6)",24.72792,24.72792,22,200,0.001237,0.00000
61,hybrid,"(19, 15)","(40, 6)",24.72792,24.72792,22,22,0.000173,0.00000
62,manhattan,"(31, 35)","(4, 33)",27.82843,27.82843,28,51,0.000294,0.00000
62,euclidean,"(31, 35)","(4, 33)",27.82843,27.82843,28,63,0.000344,0.00000
62,diagonal,"(31, 35)","(4, 33)",27.82843,27.82843,28,72,0.000433,0.00000
62,hybrid,"(31, 35)","(4, 33)",27.82843,27.82843,28,50,0.000331,0.00000
63,manhattan,"(37, 3)","(22, 21)",24.21320,24.21320,19,19,0.000130,0.00000
63,euclidean,"(37, 3)","(22, 21)",24.21320,24.21320,19,73,0.000481,0.00000
63,diagonal,"(37, 3)","(22, 21)",24.21320,24.21320,19,180,0.001064,0.00000
63,hybrid,"(37, 3)","(22, 21)",24.21320,24.21320,19,19,0.000196,0.00000
64,manhattan,"(37, 10)","(12, 6)",26.65685,26.65685,26,26,0.000167,0.00000
64,euclidean,"(37, 10)","(12, 6)",26.65685,26.65685,26,106,0.000620,0.00000
64,diagonal,"(37, 10)","(12, 6)",26.65685,26.65685,26,150,0.001477,0.00000
64,hybrid,"(37, 10)","(12, 6)",26.65685,26.65685,26,26,0.000200,0.00000
65,manhattan,"(13, 46)","(26, 24)",27.38478,27.38478,23,23,0.000152,0.00000
65,euclidean,"(13, 46)","(26, 24)",27.38478,27.38478,23,152,0.000860,0.00000
65,diagonal,"(13, 46)","(26, 24)",27.38478,27.38478,23,236,0.001482,0.00000
65,hybrid,"(13, 46)","(26, 24)",27.38478,27.38478,23,23,0.000189,0.00000
66,manhattan,"(31, 36)","(47, 19)",25.97056,25.97056,22,23,0.000134,0.00000
66,euclidean,"(31, 36)","(47, 19)",25.97056,25.97056,22,130,0.000721,0.00000
66,diagonal,"(31, 36)","(47, 19)",25.97056,25.97056,22,230,0.001278,0.00000
66,hybrid,"(31, 36)","(47, 19)",25.97056,25.97056,22,33,0.000246,0.00000
67,manhattan,"(43, 11)","(17, 8)",27.24264,27.24264,27,27,0.000197,0.00000
67,euclidean,"(43, 11)","(17, 8)",27.24264,27.24264,27,98,0.000561,0.00000
67,diagonal,"(43, 11)","(17, 8)",27.24264,27.24264,27,135,0.000848,0.00000
67,hybrid,"(43, 11)","(17, 8)",27.24264,27.24264,27,27,0.000204,0.00000
68,manhattan,"(25, 24)","(4, 13)",25.55635,27.89949,26,27,0.000161,2.34315
68,euclidean,"(25, 24)","(4, 13)",25.55635,25.55635,22,115,0.000780,0.00000
68,diagonal,"(25, 24)","(4, 13)",25.55635,25.55635,22,209,0.001291,0.00000
68,hybrid,"(25, 24)","(4, 13)",25.55635,25.55635,22,26,0.000207,0.00000
69,manhattan,"(2, 39)","(26, 39)",24.00000,24.00000,25,25,0.000160,0.00000
69,euclidean,"(2, 39)","(26, 39)",24.00000,24.00000,25,25,0.000155,0.00000
69,diagonal,"(2, 39)","(26, 39)",24.00000,24.00000,25,25,0.000188,0.00000
69,hybrid,"(2, 39)","(26, 39)",24.00000,24.00000,25,25,0.000210,0.00000
70,manhattan,"(25, 18)","(4, 1)",28.04163,28.04163,22,22,0.000155,0.00000
70,euclidean,"(25, 18)","(4, 1)",28.04163,28.04163,22,106,0.000627,0.00000
70,diagonal,"(25, 18)","(4, 1)",28.04163,28.04163,22,236,0.001415,0.00000
70,hybrid,"(25, 18)","(4, 1)",28.04163,28.04163,22,22,0.000181,0.00000
71,manhattan,"(7, 4)","(22, 27)",29.21320,30.38478,26,26,0.000174,1.17157
71,euclidean,"(7, 4)","(22, 27)",29.21320,29.21320,24,115,0.000719,0.00000
71,diagonal,"(7, 4)","(22, 27)",29.21320,29.21320,24,261,0.001567,0.00000
71,hybrid,"(7, 4)","(22, 27)",29.21320,30.38478,26,30,0.000300,1.17157
72,manhattan,"(14, 28)","(32, 5)",30.45584,30.45584,24,24,0.000173,0.00000
72,euclidean,"(14, 28)","(32, 5)",30.45584,30.45584,24,133,0.000804,0.00000
72,diagonal,"(14, 28)","(32, 5)",30.45584,30.45584,24,285,0.001884,0.00000
72,hybrid,"(14, 28)","(32, 5)",30.45584,30.45584,24,24,0.000225,0.00000
73,manhattan,"(41, 38)","(14, 47)",31.31371,31.31371,29,40,0.000223,0.00000
73,euclidean,"(41, 38)","(14, 47)",31.31371,31.31371,29,245,0.001325,0.00000
73,diagonal,"(41, 38)","(14, 47)",31.31371,31.31371,29,321,0.002074,0.00000
73,hybrid,"(41, 38)","(14, 47)",31.31371,31.31371,29,76,0.000508,0.00000
74,manhattan,"(37, 20)","(13, 33)",30.55635,30.55635,27,57,0.000342,0.00000
74,euclidean,"(37, 20)","(13, 33)",30.55635,30.55635,27,258,0.001511,0.00000
74,diagonal,"(37, 20)","(13, 33)",30.55635,30.55635,27,348,0.002179,0.00000
74,hybrid,"(37, 20)","(13, 33)",30.55635,30.55635,27,90,0.000639,0.00000
75,manhattan,"(45, 6)","(27, 28)",29.45584,29.45584,23,23,0.000162,0.00000
75,euclidean,"(45, 6)","(27, 28)",29.45584,29.45584,23,99,0.000587,0.00000
